name,point,bond,length,energy,ani2_energy,ani1x_energy,cnn_energy,BAND_energy,bobrfr_energy,bobkrr_energy,bobbrr_energy,fchl_energy,ecfprfr_energy,mmff_energy,gaff_energy
HCCH,39,CC,4.5937,-47803.2129510177,-48006.444590785446,-48437.113122091956,-48263.497278577175,,-78550.62100384397,-48383.64582664306,-48520.579548997026,-48274.86961489448,-144370.36538419023,265921.11485113384,51730.48881377201
HCCH,40,CC,4.6937,-47800.09190311345,-48033.20766129114,-48436.89538356016,-48260.711145764675,,-78550.62100384397,-48381.767324535125,-48521.44118156501,-48275.677802402126,-144370.36538419029,300608.0563574145,54589.97889422707
HCCH,41,CC,4.7937,-47797.19384352993,-48066.192715011326,-48436.64632980275,-48261.320551282246,,-78550.62100384397,-48379.99624234704,-48522.2461605928,-48276.37869388564,-144370.36538419023,338598.62180520344,57532.050080561916
HCCH,42,CC,4.8937,-47794.49504584417,-48094.986593984046,-48436.38442829381,-48262.32949293264,,-78550.62100384397,-48378.189852218704,-48523.0205700517,-48276.7824445886,-144370.36538419023,380096.84384968906,60556.70234458526
HCCH,43,CC,4.9937,-47791.97371754632,-48109.477185900745,-48436.16306172154,-48264.4806464971,,-78660.60528332269,-48376.53815874375,-48523.782607164176,-48276.8945602728,-144370.36538419023,425312.88333245716,63663.935659670526
HCCH,44,CC,5.0937,-47789.60894859182,-48112.26430162654,-48436.04862883689,-48265.243860608425,,-78660.60528332269,-48374.85534640622,-48524.52452675734,-48276.61105357248,-144370.36538419023,474463.0292814159,66853.75000064987
HCCH,45,CC,5.1937,-47787.3833337624,-48112.26870353324,-48436.02427982303,-48264.899286633816,,-78660.60528332269,-48373.267985195234,-48525.24478643998,-48276.61105357248,-144370.36538419023,527769.698910723,70126.14534371678
HCN,0,NC,0.6375,-56988.42387519873,-58036.013818048435,-58556.763743010466,-58106.19202943129,-307.3213806152344,-83863.55505954227,-58592.975940673685,-58384.10748835966,-35986.502158101655,-193450.6392912581,873.7929778125055,1064.184628635146
HCN,1,NC,0.7375,-57734.89734709507,-58202.79419189114,-58552.57029394184,-58182.60343690199,-303.7691650390625,-83863.55505954227,-58743.09662513781,-58426.9537068668,-51358.8570003121,-193450.63929125818,481.7647304469737,681.4841037751461
HCN,2,NC,0.8375,-58134.12328451632,-58286.91313685007,-58546.34404818857,-58307.03831239027,-306.05731201171875,-83863.55505954227,-58804.7700216773,-58459.80789438737,-56445.049862693275,-193450.6392912581,234.30826253066795,383.7337509151462
HCN,3,NC,0.9375,-58335.153360934724,-58364.17719394063,-58555.48275953131,-58473.592450573866,-307.11181640625,-83863.55505954231,-58820.902758162076,-58485.64143578783,-57964.48034247908,-193450.6392912581,92.21027847613766,170.93357005514625
HCN,4,NC,1.0375,-58423.89227946722,-58426.281639240886,-58586.59697835151,-58578.80635590834,-302.3910217285156,-83981.04919572535,-58813.26367584038,-58506.53578642321,-58423.08298003983,-193450.6392912581,22.94021109793293,43.08356119514628
HCN,5,NC,1.1375,-58449.730053664185,-58451.04678326619,-58604.938929371776,-58604.81628938003,-297.4816589355469,-83981.04919572533,-58792.78267675087,-58523.97416214612,-58551.84383689657,-193450.6392912581,0.6502216126038908,0.1837243351464404
HCN,6,NC,1.2375,-58441.04814180601,-58442.46116442127,-58597.17372267645,-58594.39007325452,-295.84893798828125,-84199.02331146484,-58766.205672015465,-58538.42629351869,-58565.39627891612,-193450.63929125818,6.175199638700428,42.23405947514657
HCN,7,NC,1.3375,-58414.3572490543,-58415.54925910814,-58571.91153430015,-58565.925855114874,-294.7274475097656,-84199.82329233097,-58736.41833769802,-58550.8315050388,-58544.573309837266,-193450.63929125818,27.032763196772557,169.23456661514643
HCN,8,NC,1.4375,-58379.254334852616,-58379.541331186454,-58538.9489749649,-58531.123609021124,-292.7572937011719,-80226.41854090476,-58705.94130166685,-58561.43704489065,-58517.51270887232,-193450.6392912581,57.423258709370344,381.1852457551468
HCN,9,NC,1.5375,-58341.29724650076,-58340.13315882398,-58503.45182027309,-58494.78938050551,-290.45953369140625,-79408.10630381806,-58675.59293016362,-58570.68292466881,-58485.96189909595,-193450.6392912581,98.2297610010438,678.0860968951471
HCN,10,NC,1.6375,-58303.70652516227,-58301.5054295986,-58469.18679207215,-58453.623044445936,-287.9423522949219,-79408.10630381806,-58645.50637601375,-58578.94490149768,-58448.66244078884,-193450.63929125818,157.01807329834276,1059.9371200351468
HCN,11,NC,1.7375,-58268.250261873836,-58267.43632241766,-58442.4761950322,-58415.88290162367,-285.0550231933594,-79408.10630381809,-58617.01795498884,-58586.15872090717,-58410.187869933856,-193450.6392912581,248.0367272298176,1526.7383151751474
HCN,12,NC,1.8375,-58235.970040970984,-58247.67114579181,-58428.56911176467,-58389.86092896742,-282.1605224609375,-79408.10630381809,-58589.74825634138,-58592.60616658402,-58377.04312896728,-193450.63929125818,392.21698282601767,2078.4896823151466
HCN,13,NC,1.9375,-58207.41521895651,-58243.846317864634,-58426.687636159644,-58372.097852185194,,-79408.1063038181,-58563.59704142751,-58598.445466436,-58353.657977865885,-144370.36538419017,617.1728285194937,2715.191221455147
HCN,14,NC,2.0375,-58182.92279740548,-58248.1017492587,-58431.0571994762,-58358.82462830824,,-79408.10630381809,-58539.385070247554,-58603.602459670474,-58341.50751868285,-144370.36538419029,957.200981144796,3436.842932595148
HCN,15,NC,2.1375,-58162.468787032994,-58252.28596675533,-58436.29375225719,-58355.65266175551,,-79408.10630381806,-58516.00133956373,-58608.37874261929,-58339.13721576099,-144370.36538419023,1453.2808859384745,4243.444815735149
HCN,16,NC,2.2375,-58145.71157366209,-58257.33549465812,-58440.24797974511,-58347.42890687269,,-79408.10630381809,-58493.68642212132,-58612.77926844366,-58343.03659894191,-144370.36538419029,2153.0747165390744,5134.996870875146
HCN,17,NC,2.3375,-58132.07214745516,-58261.845415946605,-58446.492922062615,-58351.375012829725,,-79408.10630381809,-58473.04803339996,-58616.71997002845,-58349.45198318762,-144370.36538419023,3110.927374987153,6111.499098015146
HCN,18,NC,2.4375,-58120.88694463784,-58267.25864206483,-58453.95942934594,-58352.633008435194,,-79269.41764413904,-58453.475465721676,-58620.35412212015,-58355.65488278099,-144370.36538419023,4387.866491725257,7172.951497155148
HCN,19,NC,2.5375,-58111.538665144166,-58267.9594964904,-58461.860777850736,-58354.76460023207,,-79269.41764413904,-58434.65782968059,-58623.75836209208,-58360.28074512421,-144370.36538419029,6051.602425597942,8319.35406829515
HCN,20,NC,2.6375,-58103.619353440496,-58269.27473398781,-58471.19198572725,-58357.009473278944,,-79269.41764413904,-58417.36412024603,-58626.81897217461,-58363.17919150481,-144370.36538419023,8176.528263851752,9550.70681143515
HCN,21,NC,2.7375,-58096.84794122576,-58273.50701806741,-58481.54807763351,-58362.131421521124,,-79269.41764413904,-58400.379205678524,-58629.765864487585,-58364.80833040828,-144370.36538419029,10843.719822135225,10867.009726575146
HCN,22,NC,2.8375,-58090.95173423067,-58280.362278978704,-58493.509240824606,-58362.64530701918,,-79269.41764413904,-58384.6456284502,-58632.44328770379,-58365.61251059094,-144370.36538419023,14140.935644498933,12268.26281371515
HCN,23,NC,2.9375,-58085.766456235244,-58285.70035559644,-58506.65627766591,-58366.034741833624,,-79269.41764413902,-58369.79235596885,-58634.930355777164,-58365.827173937665,-144370.36538419029,18162.61700339542,13754.46607285515
HCN,24,NC,3.0375,-58081.20205197695,-58289.610050792704,-58518.02348013905,-58371.00480408949,,-80670.23373210947,-58355.644643852356,-58637.266625684635,-58365.652523938355,-144370.36538419023,23009.887899679223,15325.619503995149
HCN,25,NC,3.1375,-58077.16374093633,-58296.0974167555,-58525.46239374345,-58365.41004700941,,-80178.9651795409,-58342.240792239245,-58639.44219110366,-58365.337683019,-144370.36538419029,28790.555062606934,16981.72310713515
HCN,26,NC,3.2375,-58073.57124381309,-58301.282508463075,-58531.01558656147,-58370.307294323866,,-80178.96517954093,-58329.13256982057,-58641.546072310724,-58365.0705074683,-144370.36538419023,35619.10794983698,18722.776882275142
HCN,27,NC,3.3375,-58070.35450163103,-58300.71277863129,-58536.544603352115,-58368.62620301527,,-80178.9651795409,-58317.09345986314,-58643.45464521364,-58364.9525631337,-144370.36538419029,43616.718747430124,20548.780829415147
HCN,28,NC,3.4375,-58067.47916083289,-58296.931410206744,-58541.78086158858,-58365.53022523207,,-80178.96517954089,-58305.39905115264,-58645.28905732393,-58364.924688643994,-144370.36538419029,52911.242369848704,22459.734948555142
HCN,29,NC,3.5375,-58064.89356278105,-58291.42622900356,-58544.67829605679,-58367.93537659926,,-80178.9651795409,-58294.33928770673,-58647.007275084005,-58364.7665737547,-144370.36538419029,63637.216459957424,24455.639239695152
HCN,30,NC,3.6375,-58062.568429657884,-58284.70222325108,-58543.792193925554,-58368.20112366957,,-80178.9651795409,-58283.65833656866,-58648.643902309566,-58364.35020818906,-144370.36538419029,75935.86138902271,26536.493702835152
HCN,31,NC,3.7375,-58060.46014515064,-58277.09002090802,-58540.55445300168,-58367.01594300551,,-80178.9651795409,-58273.396891635624,-58650.208845323104,-58363.842012816574,-144370.36538419029,89955.08025671313,28702.298337975142
HCN,32,NC,3.8375,-58058.54415669869,-58269.279807371815,-58538.30444141994,-58367.037763073866,,-80178.96517954093,-58263.82066011884,-58651.65511740581,-58363.486937057,-144370.36538419023,105849.45889109944,30953.053145115147
HCN,33,NC,3.9375,-58056.79827124065,-58262.304538546385,-58538.91029612625,-58365.6357855348,,-80178.9651795409,-58254.40780263057,-58653.06183251156,-58363.28403912759,-144370.36538419029,123780.2658486539,33288.75812425514
HCN,34,NC,4.0375,-58055.198849974164,-58257.839662193015,-58541.49169834771,-58365.684155896124,,-80178.9651795409,-58245.45664134371,-58654.39438682469,-58363.11636176856,-144370.36538419029,143915.45241425117,35709.413275395134
HCN,35,NC,4.1375,-58053.72303642424,-58256.20215289879,-58543.5617058237,-58367.09126038832,,-80178.96517954093,-58237.23527722814,-58655.60827020695,-58362.656455918615,-144370.36538419029,166429.652601168,38215.01859853515
HCN,36,NC,4.2375,-58052.35504009633,-58257.32316558892,-58544.09195141862,-58369.606305554335,,-80178.96517954093,-58228.67489704243,-58656.86171056616,-58362.3261207301,-144370.36538419029,191504.18315108254,40805.57409367514
HCN,37,NC,4.3375,-58051.086787372406,-58261.92752269796,-58543.756081832034,-58367.435620739874,,-80178.9651795409,-58221.14682527856,-58657.95939959823,-58362.185604583814,-144370.36538419023,219327.0435340757,43481.07976081516
HCN,38,NC,4.4375,-58049.907701187134,-58268.650409321606,-58543.234326599864,-58365.13935609144,,-80178.96517954093,-58213.28961169904,-58659.09664560723,-58362.28371420843,-144370.36538419023,250092.91594862976,46241.53559995515
HCN,39,NC,4.5375,-58048.8038248211,-58276.535977531916,-58542.960386168,-58368.01991029066,,-80178.96517954093,-58205.934788218154,-58660.154777662334,-58362.62469069444,-144370.36538419029,284003.1653216293,49086.941611095135
HCN,40,NC,4.6375,-58047.76766044932,-58285.09611929259,-58543.204979679744,-58367.25623841566,,-80178.96517954093,-58199.08564625404,-58661.13627234416,-58363.12191428346,-144370.36538419023,321265.8393083613,52017.29779423515
HCN,41,NC,4.7375,-58046.78933823026,-58292.72727221707,-58544.14582968969,-58364.59406800551,,-80178.9651795409,-58192.46331292291,-58662.08068662969,-58363.61303308658,-144370.36538419023,362095.6682925136,55032.60414937514
HCN,42,NC,4.8375,-58045.86371357948,-58298.47232003138,-58545.82879631245,-58365.321484997694,,-79978.5454110699,-58186.09741098817,-58662.98554393827,-58363.95961497694,-144370.36538419023,406714.06538617756,58132.86067651516
HCN,43,NC,4.9375,-58044.98578586076,-58301.856145919686,-58547.80759316796,-58368.17451234144,,-79978.5454110699,-58179.68722451823,-58663.89040124684,-58364.13985577025,-144370.36538419029,455349.126429845,61318.06737565515
HCN,44,NC,5.0375,-58044.150122593186,-58302.9855800542,-58549.2591880553,-58367.826734021124,,-79878.30178682834,-58173.531674125676,-58664.75322499784,-58364.28466005231,-144370.36538419023,508235.6299924106,64588.22424679514
HF,0,FH,0.4324,-62038.544342890134,-62747.22350380554,,,,,,,,,452.2858907782482,933.0069435840004
HF,1,FH,0.5324,-62494.0225624422,-62726.1015047204,,,,,,,,,245.32645426346576,674.4301755840003
HF,2,FH,0.6324,-62700.22002972421,-62747.95990922339,,,,,,,,,116.28770658240187,457.72140758400025
HF,3,FH,0.7324,-62791.25824580242,-62797.650786431324,,,,,,,,,43.61615210456255,282.88063958400005
HF,4,FH,0.8324,-62826.732865619095,-62827.82693988371,,,,,,,,,9.532471266307127,149.9078715840001
HF,5,FH,0.9324,-62834.76454456043,-62835.73413380133,,,,,,,,,0.03152057084768236,58.80310358400006
HF,6,FH,1.0324,-62829.26509017184,-62830.09112401468,,,,,,,,,4.882332588249309,9.56633558400003
HF,7,FH,1.1324,-62817.324497128626,-62818.14792460102,,,,,,,,,17.628115955430086,2.197567583999998
HF,8,FH,1.2324,-62802.65197953158,-62804.228221280726,,,,,,,,,35.586255376160985,36.69679958399992
HF,9,FH,1.3324,-62787.19434952913,-62790.11560346648,,,,,,,,,59.848311621066046,113.06403158399992
HF,10,FH,1.4324,-62771.927757599624,-62777.87889503252,,,,,,,,,95.28002152762213,231.2992635839997
HF,11,FH,1.5324,-62757.32650063354,-62766.71418610927,,,,,,,,,150.5212980001592,391.4024955839998
HF,12,FH,1.6324,-62743.605449523326,-62756.69493351486,,,,,,,,,237.98623000986018,593.373727584
HF,13,FH,1.7324,-62730.83654708936,-62750.0352869958,,,,,,,,,373.8630825947606,837.2129595839996
HF,14,FH,1.8324,-62719.05046682117,-62744.45199992684,,,,,,,,,578.1142968597495,1122.920191584
HF,15,FH,1.9324,-62708.21935786621,-62740.07186027753,,,,,,,,,874.4764899765681,1450.4954235839996
HF,16,FH,2.0324,-62698.30275825545,-62738.9286888367,,,,,,,,,1290.4604551838122,1819.938655584
HF,17,FH,2.1324,-62689.240197216364,-62738.20874393861,,,,,,,,,1857.3511617869287,2231.249887584
HF,18,FH,2.2324,-62680.965364685275,-62728.86446591576,,,,,,,,,2610.207755158219,2684.429119584
HF,19,FH,2.3324,-62673.412294822556,-62715.97230704517,,,,,,,,,3587.8635567368324,3179.4763515839986
HF,20,FH,2.4324,-62666.51767544284,-62703.60093477252,,,,,,,,,4832.926064028784,3716.391583583999
HF,21,FH,2.5324,-62660.21880770536,-62690.12465593869,,,,,,,,,6391.776950606926,4295.1748155840005
HF,22,FH,2.6324,-62654.46144816307,-62676.925184293264,,,,,,,,,8314.572066110975,4915.826047584001
HF,23,FH,2.7324,-62649.21086774157,-62668.49208230617,,,,,,,,,10655.241436247496,5578.345279584
HF,24,FH,2.8324,-62644.4274368681,-62664.03783767663,,,,,,,,,13471.489262789893,6282.732511583999
HF,25,FH,2.9324,-62640.07473038265,-62660.06297187854,,,,,,,,,16824.793923578465,7028.987743583998
HF,26,FH,3.0324,-62636.12552955312,-62655.01021715432,,,,,,,,,20780.40797252031,7817.110975583999
HF,27,FH,3.1324,-62632.544454408744,-62650.22769473661,,,,,,,,,25407.358139589433,8647.102207584001
HF,28,FH,3.2324,-62629.3002994774,-62649.35725499002,,,,,,,,,30778.44533082665,9518.961439584002
HF,29,FH,3.3324,-62626.35997544273,-62653.90283918368,,,,,,,,,36970.2446283396,10432.688671583997
HF,30,FH,3.4324,-62623.69697079652,-62662.85532885766,,,,,,,,,44063.1052903029,11388.283903583999
HF,31,FH,3.5324,-62621.28368503092,-62676.510528412095,,,,,,,,,52141.1507509579,12385.747135583999
HF,32,FH,3.6324,-62619.093938344464,-62694.77653871843,,,,,,,,,61292.27862061282,13425.078367584
HF,33,FH,3.7324,-62617.10401057284,-62712.96588870039,,,,,,,,,71608.16068564281,14506.277599584002
HF,34,FH,3.8324,-62615.293029223125,-62726.37557936922,,,,,,,,,83184.24290848973,15629.344831584
HF,35,FH,3.9324,-62613.6437580598,-62735.43424639031,,,,,,,,,96119.74542766248,16794.280063584
HF,36,FH,4.0324,-62612.13740245132,-62742.933211548596,,,,,,,,,110517.66255773666,18001.083295583998
HF,37,FH,4.1324,-62610.756475817456,-62750.82906641801,,,,,,,,,126484.76278935475,19249.754527583995
HF,38,FH,4.2324,-62609.48720293869,-62759.16440317631,,,,,,,,,144131.58878922625,20540.293759583998
HF,39,FH,4.3324,-62608.3154268199,-62767.557281808266,,,,,,,,,163572.4574001272,21872.700991584
HF,40,FH,4.4324,-62607.22930615473,-62775.094362629105,,,,,,,,,184925.45964090087,23246.97622358401
HF,41,FH,4.5324,-62606.21937165332,-62780.06913272648,,,,,,,,,208312.4607064568,24663.119455583997
HF,42,FH,4.6324,-62605.27669852559,-62782.35504660878,,,,,,,,,233859.099967772,26121.130687583995
HF,43,FH,4.7324,-62604.39206156776,-62783.14392051629,,,,,,,,,261694.79097189038,27621.009919583998
HF,44,FH,4.8324,-62603.55816948926,-62783.318905633896,,,,,,,,,291952.72144192184,29162.757151583995
HF,45,FH,4.9324,-62602.76999036071,-62783.31101111265,,,,,,,,,324769.8532770444,30746.37238358401
N2,0,NN,0.5982,-66652.90149610153,-68427.51079893205,-68674.73836118027,-68233.55035450414,-227.8739776611328,-79484.5735040615,-68697.64015420302,-68416.24483909446,-34013.07546498611,-200917.671496535,669.3680355299517,1414.1254974740793
N2,1,NN,0.6982,-67647.1954719024,-68340.75019701615,-68670.8441296064,-68323.73001148656,-225.88136291503903,-79484.5735040615,-68687.9334628393,-68420.96189301061,-58466.96846409816,-200917.671496535,447.8220978302462,927.3808071044788
N2,2,NN,0.7982,-68155.22362518906,-68320.89182493753,-68665.58448546992,-68450.33233692603,-223.8323211669922,-79484.5735040615,-68668.77112555127,-68424.49968344774,-66198.78287863023,-200917.67149653495,285.6962310593392,542.9363879348787
N2,3,NN,0.8982,-68400.71141052473,-68414.49373595872,-68672.99940070872,-68588.25008442358,-222.86160278320312,-79484.5735040615,-68646.87691119325,-68427.24711644676,-68143.8639999198,-200917.67149653495,171.33461647815915,260.7922399652787
N2,4,NN,0.9982,-68503.28843511039,-68505.62761120232,-68695.45716289394,-68655.06880238013,-223.03868103027344,-79484.5735040615,-68625.09819569053,-68429.4300084186,-68565.15124454856,-200917.671496535,94.39686325163395,80.94836319567858
N2,5,NN,1.0982,-68529.03413251111,-68530.9384232068,-68711.2508412308,-68667.75430347875,-223.22984313964844,-79484.57350406153,-68604.14233472697,-68431.23653970563,-68637.05998449652,-200917.671496535,45.85800844869157,3.404757626078412
N2,6,NN,1.1982,-68515.06602869178,-68517.0592836433,-68698.67718439337,-68663.19844486669,-223.42100524902344,-79484.57350406153,-68584.99106857274,-68432.7168917325,-68633.23658854268,-200917.67149653495,18.008517042260088,28.161423256478265
N2,7,NN,1.2982,-68482.10098974592,-68484.41650308753,-68667.33032565998,-68639.32360126928,-223.61215209960938,-79733.21934982226,-68567.19048074205,-68433.98397270468,-68609.88364681987,-200917.67149653495,4.454281909267396,155.21836008687825
N2,8,NN,1.3982,-68441.42241621602,-68444.25841255528,-68627.57320626584,-68609.03560688451,-224.3349914550781,-80746.27426545853,-68550.79951754189,-68435.07541869058,-68581.2274657414,-200917.671496535,0.11662383064156695,384.57556811727835
N2,9,NN,1.4982,-68398.95342089838,-68402.60883965949,-68584.74887320046,-68575.34239246801,-226.9820709228516,-80746.27426545856,-68536.09376043793,-68436.00377504641,-68551.35426497486,-200917.67149653495,1.2322914913105818,716.2330473476779
N2,10,NN,1.5982,-68357.65496875168,-68361.63258129414,-68544.03916409328,-68541.10466053443,-225.8336334228516,-80746.27426545855,-68522.39547650973,-68436.83176855298,-68521.67688152703,-200917.67149653495,5.353461480202449,1150.190797778078
N2,11,NN,1.6982,-68319.013519236,-68323.18885549945,-68507.10043837849,-68506.35134937719,-220.1304626464844,-80746.27426545855,-68510.00358636987,-68437.55312653218,-68494.4190808127,-200917.67149653495,11.347738290245148,1686.4488194084774
N2,12,NN,1.7982,-68283.58407412811,-68289.13361618985,-68473.57090187626,-68479.35228016332,-211.74497985839844,-80746.27426545855,-68498.54256912868,-68438.19921237441,-68471.1784374034,-200917.67149653495,19.39815431836671,2325.0071122388777
N2,13,NN,1.8982,-68251.45610038037,-68259.13193608678,-68445.84109663274,-68469.4161992307,,-80746.27426545856,-68488.02289748029,-68438.77629875777,-68452.14994547106,-144370.36538419023,31.003169865495128,3065.865676269279
N2,14,NN,1.9982,-68222.50582755209,-68232.95978425191,-68422.18144786094,-68460.041901135,,-80746.27426545855,-68478.4107595836,-68439.29065836035,-68438.28989026904,-144370.36538419023,48.97667313655838,3909.024511499678
N2,15,NN,2.0982,-68196.49328769039,-68208.65560764029,-68402.03613602094,-68456.57840015844,,-80746.27426545856,-68469.43745602915,-68439.76110921633,-68431.52050266296,-144370.36538419023,77.44798024048444,4854.483617930076
N2,16,NN,2.1982,-68173.09215642346,-68188.75846707402,-68388.11341851717,-68458.20860340551,,-80746.27426545856,-68461.14457837361,-68440.18765132579,-68431.83157484423,-144370.36538419023,121.86183519020139,5902.2429955604775
N2,17,NN,2.2982,-68152.03569142826,-68176.07099686521,-68379.33056838604,-68459.34906055883,,-80746.27426545856,-68453.33194854912,-68440.5828300448,-68436.1737455202,-144370.36538419023,188.97840990263734,7052.3026443908775
N2,18,NN,2.3982,-68133.07715918515,-68167.61260256672,-68376.37566033348,-68464.01947071508,,-80895.05708531836,-68446.2832269568,-68440.93410001732,-68440.98221304858,-144370.36538419029,286.87330419872006,8304.662564421278
N2,19,NN,2.4982,-68115.94198783932,-68161.17164314582,-68376.34888015848,-68470.80856373267,,-80895.05708531836,-68439.50769307147,-68441.26655195552,-68444.60010298065,-144370.36538419029,424.93754580337776,9659.32275565168
N2,20,NN,2.5982,-68100.41407980904,-68158.45208549665,-68373.95936668049,-68477.19146778541,,-80825.98425434234,-68433.30007842807,-68441.56764050337,-68447.06150329288,-144370.36538419023,613.8775903455377,11116.283218082073
N2,21,NN,2.6982,-68086.32261861788,-68171.84501721134,-68379.8916803768,-68478.83804371313,,-80825.98425434234,-68427.54518339114,-68441.84363833888,-68448.79275008751,-144370.36538419023,865.7153213581288,12675.543951712476
N2,22,NN,2.7982,-68073.49964171954,-68204.29344866077,-68408.4495952078,-68480.68736317114,,-80825.98425434234,-68421.86090423464,-68442.1133634963,-68450.08712190094,-144370.36538419029,1193.7880502780795,14337.104956542878
N2,23,NN,2.8982,-68061.78711899531,-68247.36136812289,-68459.43063285308,-68483.3807683225,,-80825.98425434237,-68416.78823041562,-68442.35172526338,-68451.06952621118,-144370.36538419029,1612.7485164463171,16100.966232573279
N2,24,NN,2.9982,-68051.07914836054,-68297.98756657093,-68515.91163023813,-68484.47512867406,,-80825.98425434234,-68411.94745196673,-68442.57754167425,-68451.6438643614,-144370.36538419023,2138.5648871077697,17967.127779803683
N2,25,NN,3.0982,-68041.27723793493,-68352.7748818315,-68558.63581816583,-68483.07309009986,,-80825.98425434234,-68407.39093235863,-68442.78767638993,-68451.68212169163,-144370.36538419023,2788.520757411361,19935.589598234077
N2,26,NN,3.1982,-68032.29321004153,-68397.96072461345,-68585.42975727972,-68484.42617847875,,-80825.98425434234,-68403.09234024608,-68442.98526574945,-68451.31302570045,-144370.36538419029,3581.215150410028,22006.351687864484
N2,27,NN,3.2982,-68024.04888827595,-68427.55433304328,-68604.4595775845,-68480.19622852758,,-80825.98425434234,-68398.88231720393,-68443.17658243088,-68450.9304468461,-144370.36538419023,4536.562517060695,24179.414048694878
N2,28,NN,3.3982,-68016.47859469494,-68445.4079350522,-68619.54392258142,-68477.28695728736,,-80825.98425434234,-68395.06187838358,-68443.3490810781,-68450.83388460292,-144370.36538419029,5675.792736224287,26454.776680725285
N2,29,NN,3.4982,-68009.52619574867,-68453.81112832147,-68630.97907133304,-68477.47889759496,,-80825.98425434234,-68391.36860799202,-68443.51530704722,-68451.00551625139,-144370.36538419029,7021.451114665732,28832.43958395568
N2,30,NN,3.5982,-68003.1494395032,-68455.42266916396,-68636.88074538606,-68476.99119617895,,-80825.98425434234,-68387.86145233622,-68443.6721239992,-68451.24054743952,-144370.36538419023,8597.398387053956,31312.402758386073
N2,31,NN,3.6982,-67997.29855116512,-68454.14124334612,-68636.83021697451,-68479.14450123267,,-80825.98425434234,-68384.53831687736,-68443.81953193409,-68451.35869149752,-144370.36538419029,10428.8107159619,33894.666204016474
N2,32,NN,3.7982,-67991.92384982029,-68452.92713079548,-68632.1949347585,-68478.17874195531,,-80825.98425434234,-68381.34474360594,-68443.96066719088,-68451.27412770664,-144370.36538419029,12542.179691866471,36579.22992084688
N2,33,NN,3.8982,-67986.98802158487,-68452.39627436968,-68623.76624168857,-68478.71072437719,,-80825.98425434236,-68378.35164762224,-68444.09239343058,-68450.9796164957,-144370.36538419023,14965.31233314863,39366.09390887728
N2,34,NN,3.9982,-67982.45467259186,-68452.23460222206,-68615.60344985519,-68480.02438404517,,-80825.98425434231,-68375.48272786899,-68444.21784699218,-68450.5357753027,-144370.36538419029,17727.331086093272,42255.25816810768
N2,35,NN,4.0982,-67978.28168233843,-68452.31464557961,-68613.83466791955,-68480.01858570531,,-80825.98425434236,-68372.75144923865,-68444.3370278757,-68450.04201027419,-144370.36538419023,20858.673824889334,45246.722698538084
N2,36,NN,4.1982,-67974.43489128441,-68453.49573450389,-68619.8676784401,-68477.30868580299,,-80825.98425434234,-68370.07672315666,-68444.45307242018,-68449.58375626965,-144370.36538419023,24391.093851629746,48340.48750016848
N2,37,NN,4.2982,-67970.88238047517,-68457.70004735743,-68629.99180017128,-68477.82235767799,,-80825.98425434234,-68367.61145095734,-68444.55970794753,-68449.21963846077,-144370.36538419023,28357.65989631142,51536.552572998866
N2,38,NN,4.3982,-67967.59254388693,-68464.60883060472,-68640.03806279818,-68477.61744739965,,-80825.98425434237,-68365.13420996473,-68444.66634347489,-68449.02006832926,-144370.36538419023,32792.756116835335,54834.917917029285
N2,39,NN,4.4982,-67964.53799380489,-68471.32523910452,-68648.04015137383,-68476.57972767309,,-80825.98425434234,-68362.7970038537,-68444.76670632418,-68449.06122478996,-144370.36538419023,37732.082099006366,58235.583532259676
N2,40,NN,4.5982,-67961.69230634149,-68476.3886226382,-68653.18156393639,-68476.41639759496,,-80825.98425434236,-68360.59444666725,-68444.86079649537,-68449.34451569548,-144370.36538419023,43212.65285653349,61738.54941869009
N2,41,NN,4.6982,-67959.03068485,-68480.08254804871,-68655.92328224148,-68479.5116276975,,-80825.98425434236,-68358.4601116026,-68444.95175032753,-68449.7508474617,-144370.36538419029,49272.79883102954,65343.81557632048
N2,42,NN,4.7982,-67956.5337839404,-68482.82201103604,-68657.68397121571,-68476.56356861549,,-80825.98425434234,-68356.47149659634,-68445.03643148163,-68450.12050638943,-144370.36538419029,55952.16589201153,69051.38200515088
N2,43,NN,4.8982,-67954.18660796266,-68484.68961860798,-68659.29390420187,-68478.28685047582,,-80825.98425434234,-68354.40059613615,-68445.12424897474,-68450.3748824027,-144370.36538419023,63291.71533690041,72861.24870518128
N2,44,NN,4.9982,-67951.9739234392,-68485.53532094456,-68660.62031069069,-68479.03538563207,,-80825.98425434234,-68352.46913211788,-68445.20579378978,-68450.5415449273,-144370.36538419029,71333.72389102106,76773.41567641168
N2,45,NN,5.0982,-67949.87905115151,-68485.68397389354,-68661.29303723088,-68478.23744251684,,-80825.98425434234,-68350.68398659767,-68445.28106592673,-68450.93152406669,-144370.36538419029,80121.78370760242,80787.8829188421
NH3,0,NH,0.5126,-33910.191794609564,-34897.40770559867,-35207.62169612206,-34871.11008892257,-291.8913269042969,-68585.27867187922,-35631.281066372445,-35499.37084756465,-1.558081182999925e-10,-144370.36538419023,935.9730108345019,1264.48558691504
